id,Disctrict,AC,Block,Panchayat,,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
14,Madhubani,Babubarhi,LADANIA,SIDHAPA,14,SIDHAPA,GARHIA,Shallow tubewell,Ground Water,A,HandPump,NC/PC LADANIYAN(0006535066)
15,Madhubani,Babubarhi,LADANIA,SIDHAPA,15,SIDHAPA,GARHIA,Shallow tubewell,Ground Water,P.S Gadhiya,HandPump,SCHOOL T/W-LADANIYA- 2(0006242795)
16,Madhubani,Babubarhi,LADANIA,SIDHAPA,16,SIDHAPA,GARHIA,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001968111)
17,Madhubani,Babubarhi,LADANIA,SIDHAPA,17,SIDHAPA,PARSAHI,Shallow tubewell,Ground Water,Aw c Center No 133,HandPump,Anganw ari Ladania Block 3(0005467985)
18,Madhubani,Babubarhi,LADANIA,SIDHAPA,18,SIDHAPA,PARSAHI,Shallow tubewell,Ground Water,Ramashish Saday And Jibach Yadav Ghar Ke Bich Me,HandPump,MLA QOUTA-LADANYA- 1(0006418644)
19,Madhubani,Babubarhi,LADANIA,SIDHAPA,19,SIDHAPA,PARSAHI,Shallow tubewell,Ground Water,P.W.D Se Utar Suresh Kumar Dukan Ke Aage,HandPump,MLA QUOTA-Ladnya- 3(0005502308)
20,Madhubani,Babubarhi,LADANIA,SIDHAPA,20,SIDHAPA,PARSAHI,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC LADANIA- 3(0005702337)
21,Madhubani,Babubarhi,LADANIA,SIDHAPA,21,SIDHAPA,PARSAHI,Deep tubewell,Ground Water,Nc/Pc Scheme For Ladania Block,SPOT,Nc/Pc Scheme For Ladania Block(0004563309)
22,Madhubani,Babubarhi,LADANIA,SIDHAPA,22,SIDHAPA,PARSAHI,Shallow tubewell,Ground Water,M.S Sidhap Parsahi,HandPump,SCHOOL T/W-LADANIYA- 1(0006238411)
23,Madhubani,Babubarhi,LADANIA,SIDHAPA,23,SIDHAPA,PARSAHI,Shallow tubewell,Ground Water,P.S Sidhapa Parsahi,HandPump,SCHOOL T/W-LADANIYA- 2(0006242795)
24,Madhubani,Babubarhi,LADANIA,SIDHAPA,24,SIDHAPA,PARSAHI,Deep tubewell,Ground Water,Mandir Ke Pas,HandPump,Spot Source (HT) Scheme(0004690598)
25,Madhubani,Babubarhi,LADANIA,SIDHAPA,25,SIDHAPA,PARSAHI,Shallow tubewell,Ground Water,Hospital,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD LADANIA(0005819837)
26,Madhubani,Babubarhi,LADANIA,SIDHAPA,26,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Aw c Center No 132,HandPump,Anganw ari Ladania Block 3(0005467985)
27,Madhubani,Babubarhi,LADANIA,SIDHAPA,27,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Aw c Center No 135,HandPump,Anganw ari Ladania Block 3(0005467985)
28,Madhubani,Babubarhi,LADANIA,SIDHAPA,28,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Aw c Center No 134,HandPump,Anganw ari Ladania Block 3(0005467985)
29,Madhubani,Babubarhi,LADANIA,SIDHAPA,29,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Mahendra Pandit S/O Late Adhikari Pandit Ghar Ke Niket,HandPump,MLA QOUTA-LADANYA- 1(0006418644)
30,Madhubani,Babubarhi,LADANIA,SIDHAPA,30,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Santlal Singh S/O Late Janki Singh Ghar Ke Niket,HandPump,MLA QOUTA-LADANYA- 1(0006418644)
31,Madhubani,Babubarhi,LADANIA,SIDHAPA,31,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Harichandra Sah S/O Late Bayelal Sah Ghar Ke Niket,HandPump,MLA QOUTA-LADANYA- 1(0006418644)
32,Madhubani,Babubarhi,LADANIA,SIDHAPA,32,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Kisan Ram S/O Met Kari Ram And Khusiram Ram Mandal Ghar Ke Beech Me,HandPump,MLA QUOTA-Ladnya- 3(0005502308)
33,Madhubani,Babubarhi,LADANIA,SIDHAPA,33,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Hnuman Mandir Ke Bagal Me Shre Rampur,HandPump,MLA QUOTA-Ladnya- 3(0005502308)
34,Madhubani,Babubarhi,LADANIA,SIDHAPA,34,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Jagesw ar Pandit S/O Utim Pandit Ghar Ke Niket Karharw a,HandPump,MLA QUOTA-Ladnya- 3(0005502308)
35,Madhubani,Babubarhi,LADANIA,SIDHAPA,35,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Bishara Asthan Ke Bagal Me,HandPump,MLA QUOTA-Ladnya- 3(0005502308)
36,Madhubani,Babubarhi,LADANIA,SIDHAPA,36,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sarvjanik Asthan Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
37,Madhubani,Babubarhi,LADANIA,SIDHAPA,37,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC LADANIA- 3(0005702337)
38,Madhubani,Babubarhi,LADANIA,SIDHAPA,38,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Road Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
39,Madhubani,Babubarhi,LADANIA,SIDHAPA,39,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Mandir Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
40,Madhubani,Babubarhi,LADANIA,SIDHAPA,40,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Samudayik Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
41,Madhubani,Babubarhi,LADANIA,SIDHAPA,41,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC LADANIA- 3(0005702337)
42,Madhubani,Babubarhi,LADANIA,SIDHAPA,42,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Masjide Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
43,Madhubani,Babubarhi,LADANIA,SIDHAPA,43,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sarvjanik Asthan Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
44,Madhubani,Babubarhi,LADANIA,SIDHAPA,44,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC LADANIA- 3(0005702337)
45,Madhubani,Babubarhi,LADANIA,SIDHAPA,45,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC LADANIA- 3(0005702337)
46,Madhubani,Babubarhi,LADANIA,SIDHAPA,46,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sarvjanik Asthan Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
47,Madhubani,Babubarhi,LADANIA,SIDHAPA,47,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC LADANIA- 3(0005702337)
48,Madhubani,Babubarhi,LADANIA,SIDHAPA,48,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Masjide Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
49,Madhubani,Babubarhi,LADANIA,SIDHAPA,49,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Mandir Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
50,Madhubani,Babubarhi,LADANIA,SIDHAPA,50,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC LADANIA- 3(0005702337)
51,Madhubani,Babubarhi,LADANIA,SIDHAPA,51,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sarvjanik Asthan Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
52,Madhubani,Babubarhi,LADANIA,SIDHAPA,52,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC LADANIA- 3(0005702337)
53,Madhubani,Babubarhi,LADANIA,SIDHAPA,53,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC LADANIA- 3(0005702337)
54,Madhubani,Babubarhi,LADANIA,SIDHAPA,54,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Masjide Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
55,Madhubani,Babubarhi,LADANIA,SIDHAPA,55,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC LADANIA- 3(0005702337)
56,Madhubani,Babubarhi,LADANIA,SIDHAPA,56,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sarvjanik Asthan Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
57,Madhubani,Babubarhi,LADANIA,SIDHAPA,57,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC LADANIA- 3(0005702337)
58,Madhubani,Babubarhi,LADANIA,SIDHAPA,58,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Masjide Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
59,Madhubani,Babubarhi,LADANIA,SIDHAPA,59,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Mandir Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
60,Madhubani,Babubarhi,LADANIA,SIDHAPA,60,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC LADANIA- 3(0005702337)
61,Madhubani,Babubarhi,LADANIA,SIDHAPA,61,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC LADANIA- 3(0005702337)
62,Madhubani,Babubarhi,LADANIA,SIDHAPA,62,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Masjide Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
63,Madhubani,Babubarhi,LADANIA,SIDHAPA,63,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Mandir Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
64,Madhubani,Babubarhi,LADANIA,SIDHAPA,64,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC LADANIA- 3(0005702337)
65,Madhubani,Babubarhi,LADANIA,SIDHAPA,65,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Mandir Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
66,Madhubani,Babubarhi,LADANIA,SIDHAPA,66,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Masjide Ke Pas,HandPump,NC/PC LADANIA- 3(0005702337)
67,Madhubani,Babubarhi,LADANIA,SIDHAPA,67,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC LADANIA- 3(0005702337)
68,Madhubani,Babubarhi,LADANIA,SIDHAPA,68,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC LADANIA- 3(0005702337)
69,Madhubani,Babubarhi,LADANIA,SIDHAPA,69,SIDHAPA,SIDHAP,Deep tubewell,Ground Water,Nc/Pc Scheme For Ladania Block,SPOT,Nc/Pc Scheme For Ladania Block(0004563310)
70,Madhubani,Babubarhi,LADANIA,SIDHAPA,70,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,N.P.S Karharw a Hurhuriya Tol,HandPump,SCHOOL T/W-LADANIYA- 1(0006238411)
71,Madhubani,Babubarhi,LADANIA,SIDHAPA,71,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,N.P.S Bhaw ati Mandir Tol,HandPump,SCHOOL T/W-LADANIYA- 1(0006238411)
72,Madhubani,Babubarhi,LADANIA,SIDHAPA,72,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,N.P.S Ban Tol,HandPump,SCHOOL T/W-LADANIYA- 1(0006238411)
73,Madhubani,Babubarhi,LADANIA,SIDHAPA,73,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,P.S Karharw a,HandPump,SCHOOL T/W-LADANIYA- 2(0006242795)
74,Madhubani,Babubarhi,LADANIA,SIDHAPA,74,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,P.S Srirampur,HandPump,SCHOOL T/W-LADANIYA- 2(0006242795)
75,Madhubani,Babubarhi,LADANIA,SIDHAPA,75,SIDHAPA,SIDHAP,Deep tubewell,Ground Water,Masjide Ke Pas,HandPump,Spot Source (HT) Scheme(0004690598)
76,Madhubani,Babubarhi,LADANIA,SIDHAPA,76,SIDHAPA,SIDHAP,Shallow tubewell,Ground Water,Kachhari Par,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD LADANIA(0005819837)
77,Madhubani,Babubarhi,BABUBARHI,PIRHI,1,KHARAGBANI,KHARAGBANI,Shallow tubewell,Ground Water,Kamlesh Kumar Yadav S/O Ritlal Yadav Ghar Ke Niket,HandPump,MLA QOUTA- BABUBARHI- 1(0006403309)
78,Madhubani,Babubarhi,BABUBARHI,PIRHI,2,KHARAGBANI,KHARAGBANI,Shallow tubewell,Ground Water,Bechan Pasw an Ghar Ke Niket,HandPump,MLA QOUTA- BABUBARHI- 1(0006403309)
79,Madhubani,Babubarhi,BABUBARHI,PIRHI,3,KHARAGBANI,KHARAGBANI,Shallow tubewell,Ground Water,Samudayik Bhavan Ke Niket,HandPump,MLA QUOTA-Babubrahi- 2(0005787111)
80,Madhubani,Babubarhi,BABUBARHI,PIRHI,4,KHARAGBANI,KHARAGBANI,Shallow tubewell,Ground Water,A,HandPump,NC/PC BABUHARHI(0006538611)
81,Madhubani,Babubarhi,BABUBARHI,PIRHI,5,KHARAGBANI,KHARAGBANI,Shallow tubewell,Ground Water,New  P.S Kharban Mushari,HandPump,SCHOOL T/W- BABUBARHI- 1(0006171665)
82,Madhubani,Babubarhi,BABUBARHI,PIRHI,6,KHARAGBANI,KHARAGBANI,Shallow tubewell,Ground Water,P.S Kharagbani West,HandPump,SCHOOL T/W- BABUBARHI- 2(0006171872)
83,Madhubani,Babubarhi,BABUBARHI,PIRHI,7,KHARAGBANI,KHARAGBANI,Shallow tubewell,Ground Water,U.M.S Kharagbani East,HandPump,SCHOOL T/W- BABUBARHI- 2(0006171872)
84,Madhubani,Babubarhi,BABUBARHI,PIRHI,8,KHARAGBANI,KHARAGBANI,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0001976470)
85,Madhubani,Babubarhi,BABUBARHI,PIRHI,9,KHARAGBANI,KHARAGBANI,Shallow tubewell,Ground Water,Halim Ansari,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W BABUBARHI- 1(0006136091)
86,Madhubani,Babubarhi,BABUBARHI,PIRHI,10,KHARAGBANI,KHARAGBANI,Shallow tubewell,Ground Water,Kaidar Khanna,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W BABUBARHI- 1(0006136091)
87,Madhubani,Babubarhi,BABUBARHI,PIRHI,11,KHARAGBANI,KHARANA,Deep tubewell,Ground Water,Sadak Kinare,HandPump,HP Scheme(0004690544)
88,Madhubani,Babubarhi,BABUBARHI,PIRHI,12,KHARAGBANI,KHARANA,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC BABUBARHI- 2(0005694194)
89,Madhubani,Babubarhi,BABUBARHI,PIRHI,13,KHARAGBANI,KHARANA,Deep tubewell,Ground Water,Nc/Pc Scheme For Babubarhi Block,SPOT,Nc/Pc Scheme For Babubarhi Block(0004563079)
90,Madhubani,Babubarhi,BABUBARHI,PIRHI,14,PIRHI,BELDARHI,Deep tubewell,Ground Water,Road Side Me,HandPump,HP Scheme(0004690544)
91,Madhubani,Babubarhi,BABUBARHI,PIRHI,15,PIRHI,BELDARHI,Deep tubewell,Ground Water,Road Side Me,HandPump,Md.Ismail(0000047887)
92,Madhubani,Babubarhi,BABUBARHI,PIRHI,16,PIRHI,BELDARHI,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC BABUBARHI- 2(0005694194) G
93,Madhubani,Babubarhi,BABUBARHI,PIRHI,17,PIRHI,BELDARHI,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC BABUBARHI- 2(0005694194)
94,Madhubani,Babubarhi,BABUBARHI,PIRHI,18,PIRHI,PIRHI,Deep tubewell,Ground Water,Tube Well No. 1,HandPump,Baburahi Tubew ell Scheme(0007219189)
95,Madhubani,Babubarhi,BABUBARHI,PIRHI,19,PIRHI,PIRHI,Shallow tubewell,Ground Water,Suman Pandey S/O Badri Narayan Pandey Ghar Ke Niket,HandPump,MLA QOUTA- BABUBARHI- 1(0006403309)
96,Madhubani,Babubarhi,BABUBARHI,PIRHI,20,PIRHI,PIRHI,Shallow tubewell,Ground Water,Nirbhay Kumar Panday Ghar Ke Nikt,HandPump,MLA QOUTA- BABUBARHI- 1(0006403309)
97,Madhubani,Babubarhi,BABUBARHI,PIRHI,21,PIRHI,PIRHI,Shallow tubewell,Ground Water,Vinod Yadav Ghar Ke Niket,HandPump,MLA QOUTA- BABUBARHI- 1(0006403309)
98,Madhubani,Babubarhi,BABUBARHI,PIRHI,22,PIRHI,PIRHI,Shallow tubewell,Ground Water,Sr Nevalal Ji Ghar Ke Najdik Sr Ramsaw rup Babu Ghar Ke Dacjhin,HandPump,MLA QUOTA-Babubrahi- 2(0005787111)
99,Madhubani,Babubarhi,BABUBARHI,PIRHI,23,PIRHI,PIRHI,Shallow tubewell,Ground Water,Navtoli Ram Tola Me,HandPump,MLA QUOTA-Babubrahi- 2(0005787111)
100,Madhubani,Babubarhi,BABUBARHI,PIRHI,24,PIRHI,PIRHI,Shallow tubewell,Ground Water,Ramdev Mandal Ghar Ke Niket,HandPump,MLA QUOTA-Babubrahi- 2(0005787111)
101,Madhubani,Babubarhi,BABUBARHI,PIRHI,25,PIRHI,PIRHI,Shallow tubewell,Ground Water,Sidik Safi Ghar Ke Pas Navtoli Muslim Tola,HandPump,MLA QUOTA-Babubrahi- 2(0005787111)
102,Madhubani,Babubarhi,BABUBARHI,PIRHI,26,PIRHI,PIRHI,Shallow tubewell,Ground Water,M.S Pirhi,HandPump,SCHOOL T/W- BABUBARHI- 1(0006171665)
103,Madhubani,Babubarhi,BABUBARHI,PIRHI,27,PIRHI,PIRHI,Shallow tubewell,Ground Water,New  P.S Nav Toli,HandPump,SCHOOL T/W- BABUBARHI- 1(0006171665)
104,Madhubani,Babubarhi,BABUBARHI,PIRHI,28,PIRHI,PIRHI,Shallow tubewell,Ground Water,P.S Pirhi Harijan,HandPump,SCHOOL T/W- BABUBARHI- 2(0006171872)
105,Madhubani,Babubarhi,BABUBARHI,PIRHI,29,PIRHI,PIRHI,Shallow tubewell,Ground Water,P.S Pirhi Girl,HandPump,SCHOOL T/W- BABUBARHI- 2(0006171872)
106,Madhubani,Babubarhi,BABUBARHI,PIRHI,30,PIRHI,PIRHI,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0001976472)
107,Madhubani,Babubarhi,BABUBARHI,PIRHI,31,PIRHI,PIRHI,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0002671835)
108,Madhubani,Babubarhi,BABUBARHI,PIRHI,32,PIRHI,PIRHI,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001967221)
109,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,1,BAUSI,BALANSER,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC BABUBARHI- 2(0005694194)
110,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,2,BAUSI,BALANSER,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC BABUBARHI- 2(0005694194)
111,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,3,BAUSI,BALANSER,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0002671547)
112,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,4,BAUSI,BAUSI,Shallow tubewell,Ground Water,Devkumar Pasw an Ghar Ke Niket Bajrang Chw ak,HandPump,MLA QOUTA- BABUBARHI- 1(0006403309)
113,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,5,BAUSI,BAUSI,Shallow tubewell,Ground Water,Jakir Ghar Ke Pas,HandPump,MLA QUOTA-Babubrahi- 1(0005487701)
114,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,6,BAUSI,BAUSI,Deep tubewell,Ground Water,Nc/Pc Scheme For Babubarhi Block,SPOT,Nc/Pc Scheme For Babubarhi Block(0004563091)
115,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,7,BAUSI,BAUSI,Shallow tubewell,Ground Water,U.M.S Bausi Urdu,HandPump,SCHOOL T/W- BABUBARHI- 2(0006171872)
116,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,8,BAUSI,BAUSI,Deep tubewell,Ground Water,Road Side Me,HandPump,Spot Source(0004037714)
117,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,9,BAUSI,JAMUNIA,Deep tubewell,Ground Water,Nc/Pc Scheme For Babubarhi Block,SPOT,Nc/Pc Scheme For Babubarhi Block(0004563092)
118,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,10,BAUSI,JAMUNIA,Deep tubewell,Ground Water,Road Side Me,HandPump,Spot Source(0004037714)
119,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,11,HANUMANNAGAR,HANUMAN NAGAR,Deep tubewell,Ground Water,Road Side Me,HandPump,Aghanu Das(0000047855)
120,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,12,HANUMANNAGAR,HANUMAN NAGAR,Deep tubewell,Ground Water,Road Side Me,HandPump,Masirul Haque(0000047857)
121,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,13,HANUMANNAGAR,HANUMAN NAGAR,Deep tubewell,Ground Water,Road Side Me,HandPump,Md.Hakkir Rahman(0000047860)
122,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,14,HANUMANNAGAR,HANUMAN NAGAR,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Shyam Narayan Jha(0000047856)
123,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,15,HANUMANNAGAR,HANUMAN NAGAR,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Spot Source(0004037714)
124,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,16,TIRHUTA,PAKARIA,Shallow tubewell,Ground Water,Samudaik Bhaban Pakariya,HandPump,Aw w  Hp Babubarahi(0004958007)
125,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,17,TIRHUTA,PAKARIA,Deep tubewell,Ground Water,Nc/Pc Scheme For Babubarhi Block,SPOT,Nc/Pc Scheme For Babubarhi Block(0004563093)
126,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,18,TIRHUTA,PAKARIA,Deep tubewell,Ground Water,Road Side Me,HandPump,Spot Source(0004037714)
127,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,19,TIRHUTA,PARWATIA TOL,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Chow k Par Near Jaamun Tree(0000047917)
128,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,20,TIRHUTA,PARWATIA TOL,Shallow tubewell,Ground Water,P.S Parbathiya Tola,HandPump,SCHOOL T/W- BABUBARHI- 2(0006171872)
129,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,21,TIRHUTA,PARWATIA TOL,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Spot Source(0004037714)
130,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,22,TIRHUTA,RAJWARA,Shallow tubewell,Ground Water,A,HandPump,NC/PC BABUBARHI- 1(0006534242)
131,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,23,TIRHUTA,RAJWARA,Deep tubewell,Ground Water,Nc/Pc Scheme For Babubarhi Block,SPOT,Nc/Pc Scheme For Babubarhi Block(0004563094)
132,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,24,TIRHUTA,RAJWARA,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Spot Source(0004037714)
133,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,25,TIRHUTA,TIRHUTA,Shallow tubewell,Ground Water,P.S Tirhuta Aw c,HandPump,Aw w  Hp Babubarahi(0004958007)
134,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,26,TIRHUTA,TIRHUTA,Shallow tubewell,Ground Water,Aabid Husain Mansuri S/Io Rahman Mansuri Ghar Ke Niket,HandPump,MLA QOUTA- BABUBARHI- 1(0006403309)
135,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,27,TIRHUTA,TIRHUTA,Shallow tubewell,Ground Water,Srichandra Yadav S/O Asarfi Yadav Ghar Ke Pas Salkhanya,HandPump,MLA QOUTA- BABUBARHI- 1(0006403309)
136,Madhubani,Babubarhi,BABUBARHI,TIRHUTA,28,TIRHUTA,TIRHUTA,Shallow tubewell,Ground Water,Bishhara Sthan Ke Pas Thakur Tola,HandPump,MLA QOUTA- BABUBARHI- 1(0006403309)
