id,Disctrict,AC,Block,Panchayat,,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
14,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,14,UDAYPUR BITTHWAR,BITHUAR,Shallow tubewell,Ground Water,Vijay Kant Jha,HandPump,SUHTAIPMABLE NEWACE OF OLD PANDUL(0005820444)
15,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,15,UDAYPUR BITTHWAR,BITHUAR,Shallow tubewell,Ground Water,Doman Das,HandPump,SUHTAIPMABLE NEWACE OF OLD PANDUL(0005820444)
16,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,16,UDAYPUR BITTHWAR,CHANI TOL,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC PANDAUL- 2(0005705889)
17,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,17,UDAYPUR BITTHWAR,CHANI TOL,Shallow tubewell,Ground Water,School Ke Pas,HandPump,NC/PC PANDAUL- 2(0005705889)
18,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,18,UDAYPUR BITTHWAR,CHANI TOL,Shallow tubewell,Ground Water,Mandir Ke Pas,HandPump,NC/PC PANDAUL- 2(0005705889)
19,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,19,UDAYPUR BITTHWAR,CHANI TOL,Deep tubewell,Ground Water,Nc/Pc Scheme For Pandaul Block,SPOT,Nc/Pc Scheme For Pandaul Block(0004563507)
20,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,20,UDAYPUR BITTHWAR,CHANI TOL,Deep tubewell,Ground Water,Road Side Me,HandPump,Spot Source (Ht) Scheme(0004690854)
21,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,21,UDAYPUR BITTHWAR,DHANUKHI,Deep tubewell,Ground Water,Chamar Tola Me,HandPump,Manohar Thakur(0000045101)
22,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,22,UDAYPUR BITTHWAR,DHANUKHI,Deep tubewell,Ground Water,School Ke Pas,HandPump,Manoj Mishra(0000045100)
23,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,23,UDAYPUR BITTHWAR,DHANUKHI,Shallow tubewell,Ground Water,Chw ak Par,HandPump,NC/PC PANDAUL- 2(0005705889)
24,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,24,UDAYPUR BITTHWAR,DHANUKHI,Shallow tubewell,Ground Water,Mandir Ke Pas,HandPump,NC/PC PANDAUL- 2(0005705889)
25,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,25,UDAYPUR BITTHWAR,DHANUKHI,Shallow tubewell,Ground Water,School Ke Pas,HandPump,NC/PC PANDAUL- 2(0005705889)
26,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,26,UDAYPUR BITTHWAR,DHANUKHI,Shallow tubewell,Ground Water,Sarvjanik Asthan Me,HandPump,NC/PC PANDAUL- 2(0005705889)
27,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,27,UDAYPUR BITTHWAR,DHANUKHI,Deep tubewell,Ground Water,Road Side Me,HandPump,Parmod Rai(0000045097)
28,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,28,UDAYPUR BITTHWAR,DHANUKHI,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Raghu Rai(0000045098)
29,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,29,UDAYPUR BITTHWAR,DHANUKHI,Deep tubewell,Ground Water,Sarvjanik Asthan Me,HandPump,Spot Source (Ht) Scheme(0004690854)
30,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,30,UDAYPUR BITTHWAR,KAMLA BARI,Shallow tubewell,Ground Water,HARENDRA LAL DAS GHAR KE NAJDIK,HandPump,MLA QOUTA- PANDAUL- 1(0006324997)
31,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,31,UDAYPUR BITTHWAR,KAMLA BARI,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC PANDAUL- 2(0005705889)
32,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,32,UDAYPUR BITTHWAR,KAMLA BARI,Deep tubewell,Ground Water,Nc/Pc Scheme For Pandaul Block,SPOT,Nc/Pc Scheme For Pandaul Block(0004563508)
33,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,33,UDAYPUR BITTHWAR,KAMLA BARI,Deep tubewell,Ground Water,School Me,HandPump,Spot Source Scheme(0004720604)
34,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,34,UDAYPUR BITTHWAR,SURI TOL,Shallow tubewell,Ground Water,Siyaram Choupal S/O Chedi Choupal Ghar Ke Pas Takur Tol,HandPump,MLA QUOTA- PANDAUL- 6(0005817176)
35,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,35,UDAYPUR BITTHWAR,SURI TOL,Shallow tubewell,Ground Water,Rambahdur Sahu S/O Sitaram Sahu Ke Ghar Ke Pas,HandPump,MLA QUOTA- PANDAUL- 6(0005817176)
36,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,36,UDAYPUR BITTHWAR,SURI TOL,Shallow tubewell,Ground Water,Gagan Kumar S/O Surindar Kumar Ke Ghar Ke Pas Sadak Ke Kinare Ward No-8,HandPump,MLA QUOTA- PANDAUL- 6(0005817176)
37,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,37,UDAYPUR BITTHWAR,SURI TOL,Shallow tubewell,Ground Water,Ashok Jha S/O Late Shubhnarayan Thakur Ke Ghar Ke Niket,HandPump,MLC QOUTA PANDAUL(0006388316)
38,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,38,UDAYPUR BITTHWAR,SURI TOL,Shallow tubewell,Ground Water,U.M.S SURI TOL,HandPump,SCHOOL T/W- PANDAUL- 1(0006270761)
39,Madhubani,Madhubani,PANDAUL,UDAYPUR BITHUAR,39,UDAYPUR BITTHWAR,SURI TOL,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0001970956)
40,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),1,PANDAUL,BAZAR,Shallow tubewell,Ground Water,Mushari Me -4chapakal,HandPump,NC/PC PANDAUL- 2(0005705889)
41,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),2,PANDAUL,BAZAR,Shallow tubewell,Ground Water,Sarvjanik Asthan Me,HandPump,NC/PC PANDAUL- 2(0005705889)
42,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),3,PANDAUL,BAZAR,Shallow tubewell,Ground Water,Road Side Me Chapakal,HandPump,NC/PC PANDAUL- 2(0005705889)
43,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),4,PANDAUL,BAZAR,Shallow tubewell,Ground Water,M.S.PANDAUL BOYS,HandPump,RUNNING WS IN SCHOOL(0006534632)
44,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),5,PANDAUL,BAZAR,Deep tubewell,Ground Water,School Me-3 Chapakal,HandPump,Spot Source (Ht) Scheme(0004690854)
45,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),6,PANDAUL,BAZAR,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0001970857)
46,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),7,PANDAUL,BAZAR,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,Spot Source- Pandaul(0005271833)
47,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),8,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,Road Side Me,HandPump,Baidyanath Thakur(0000658470)
48,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),9,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,Chw ak Par,HandPump,Dighamber Thakur(0000658576)
49,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),10,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,School Me,HandPump,Gopal Mandal(0000658613)
50,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),11,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,Musahri Me,HandPump,Gopal Mandal(0000658613)
51,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),12,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,Samaduyik Bhvan Me,HandPump,Gopal Mandal(0000658613)
52,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),13,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,Mandir Ke Pas,HandPump,Kamal Kant Jha(0000658487)
53,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),14,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,Musahri Me,HandPump,Kamal Kant Jha(0000658487)
54,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),15,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,Samaduyik Bhvan Me,HandPump,Kamal Kant Jha(0000658487)
55,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),16,PANDAUL,BRAMOTRA,Deep tubewell,Ground Water,Mandir Ke Pas,HandPump,Madhepur Spot Source Scheme(0004688942)
56,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),17,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,Road Side Me,HandPump,Mihir Kumar Jha(0000658587)
57,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),18,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,Mihir Kumar Jha(0000658587)
58,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),19,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,Ramdeo Roy(0000658478)
59,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),20,PANDAUL,BRAMOTRA,Shallow tubewell,Ground Water,School Me,HandPump,Ramdeo Roy(0000658478)
60,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),21,PANDAUL,KAMAL PUR,Shallow tubewell,Ground Water,M.S KE PRANGAN ME,HandPump,MLA QOUTA- PANDAUL(2013-14) (0006832632)
61,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),22,PANDAUL,KAMAL PUR,Shallow tubewell,Ground Water,B,HandPump,NC/PC PANDAUL(0006544656)
62,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),23,PANDAUL,KAMAL PUR,Shallow tubewell,Ground Water,A,HandPump,NC/PC PANDAUL(0006544656)
63,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),24,PANDAUL,KAMAL PUR,Shallow tubewell,Ground Water,.P.S KAMALPUR DIH TOL,HandPump,SCHOOL T/W- PANDAUL- 2(0006270951)
64,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),25,PANDAUL,KAMAL PUR,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0001970857)
65,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),26,PANDAUL,KAMAL PUR,Shallow tubewell,Ground Water,Hariballabh Das,HandPump,SUHTAIPMABLE NEWACE OF OLD PANDUL(0005820444)
66,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),27,PANDAUL,NAVTOLIA,Shallow tubewell,Ground Water,Mahendra Das S/O Late Gulten Das Ghar Ke Pas,HandPump,MLC QOUTA PANDAUL(0006388316)
67,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),28,PANDAUL,NAVTOLIA,Shallow tubewell,Ground Water,A,HandPump,NC/PC PANDAUL(0006544656)
68,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),29,PANDAUL,NAVTOLIA,Deep tubewell,Ground Water,Chamar Tola Me,HandPump,Sahabuddin Ansari(0000045082)
69,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),30,PANDAUL,NAVTOLIA,Shallow tubewell,Ground Water,P.MAK NAVTOLIYA,HandPump,SCHOOL T/W- PANDAUL- 2(0006270951)
70,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),31,PANDAUL,NAVTOLIA,Deep tubewell,Ground Water,Mushari Me,HandPump,Spot Source (Ht) Scheme(0004690854)
71,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),32,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,Angan Wari Pandaul Kendar- 159,HandPump,Angan Wari(0004944791)
72,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),33,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,Angan Wari Rajjak Babu Tol Kendar -160,HandPump,Angan Wari(0004944792)
73,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),34,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,AWC-161,HandPump,Anganw adi HP Madhubani And JJP(0004965546)
74,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),35,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,AWC-160,HandPump,Anganw adi HP Madhubani And JJP(0004965546)
75,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),36,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,AWC-160,HandPump,Anganw adi TW Pandaul(0004959965)
76,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),37,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,AWC-161,HandPump,Anganw adi TW Pandaul(0004959968)
77,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),38,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,SATAYNARAYAN JHA GHAR KE NAJDIK SADAK KINARE DIH TOL,HandPump,MLA QOUTA- PANDAUL(2013-14) (0006832632)
78,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),39,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,MAHESH MISHRA GHAR KE PAS POKHAR KE PACHWARI BHINDA PAR DIH TOL ME,HandPump,MLA QOUTA- PANDAUL(2013-14) (0006832632)
79,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),40,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,BINDESHWAR MAHTO GHAR KE NAJDIK SATATION KE PURB,HandPump,MLA QOUTA- PANDAUL- 1(0006324997)
80,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),41,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,Dilip Ram S/O Bikau Ke Ghar Ke Samne Sadak Ke Kinare Wardno-15,HandPump,MLA QUOTA- PANDAUL- 3(0005816682)
81,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),42,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,Ugarnath Ray S/O Sunar Ray Ke Ghar Ke Age Sadak Kinare Ward No-12,HandPump,MLA QUOTA- PANDAUL- 3(0005816682)
82,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),43,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,Gandhi Asmiriti Bhavan Ke Age,HandPump,MLA QUOTA- PANDAUL- 3(0005816682)
83,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),44,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,Gahbar Salhesh Than Me Pasw an Tol Me Ward No-4,HandPump,MLA QUOTA- PANDAUL- 3(0005816682)
84,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),45,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,Kamla Than Me Kunw a Ke Pas Mushari Ward No- 1,HandPump,MLA QUOTA- PANDAUL- 3(0005816682)
85,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),46,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,C,HandPump,NC/PC PANDAUL(0006544656)
86,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),47,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,B,HandPump,NC/PC PANDAUL(0006544656)
87,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),48,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,A,HandPump,NC/PC PANDAUL(0006544656)
88,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),49,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,M.S. PANDAUL BLOCK,HandPump,SCHOOL T/W- PANDAUL(0006551966)
89,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),50,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,P.MAK RAJJAK BABUTOL,HandPump,SCHOOL T/W- PANDAUL- 2(0006270951)
90,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),51,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,N.P.S PANDAUL MUSHARI,HandPump,SCHOOL T/W- PANDAUL- 2(0006270951)
91,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),52,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,M.S. PANDAUL BLOCK,HandPump,SCHOOL T/W- RAHIKA(0006551837)
92,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),53,PANDAUL,PANDAUL,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0001970857)
93,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),54,PANDAUL,PANDAUL,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0002677199)
94,Madhubani,Madhubani,PANDAUL,PANDAUL (MIDDLE),55,PANDAUL,PANDAUL,Shallow tubewell,Ground Water,Sr Saday Mushari,HandPump,SUHTAIPMABLE NEWACE OF OLD PANDUL(0005820444)
95,Madhubani,Madhubani,RAHIKA,BALIA,1,BALIA,BALIA,Deep tubewell,Ground Water,BALIA,PWS,Balia Belam(0004885628)
96,Madhubani,Madhubani,RAHIKA,BALIA,2,BALIA,BALIA,Shallow tubewell,Ground Water,MAHENDRA KUMAR THAKUR S/O UDAY THAKUR SADAK KINARE,HandPump,MLA QOUTA- RAHIKA- 1(0006375885)
97,Madhubani,Madhubani,RAHIKA,BALIA,3,BALIA,BALIA,Shallow tubewell,Ground Water,SUGDEV MANDL S/O LATE JHARI MANDAL KE GHAR KE P;AS SADAK KINARE,HandPump,MLA QOUTA- RAHIKA- 1(0006375885)
98,Madhubani,Madhubani,RAHIKA,BALIA,4,BALIA,BALIA,Shallow tubewell,Ground Water,CHOTU JHA S/O SHIV JHA GHAR KE NAJDIK SADAK KINARE,HandPump,MLA QOUTA- RAHIKA- 1(0006375885)
99,Madhubani,Madhubani,RAHIKA,BALIA,5,BALIA,BALIA,Shallow tubewell,Ground Water,D,HandPump,NC/PC RAHIKA(0006539751)
100,Madhubani,Madhubani,RAHIKA,BALIA,6,BALIA,BALIA,Shallow tubewell,Ground Water,C,HandPump,NC/PC RAHIKA(0006539751)
101,Madhubani,Madhubani,RAHIKA,BALIA,7,BALIA,BALIA,Shallow tubewell,Ground Water,B,HandPump,NC/PC RAHIKA(0006539751)
102,Madhubani,Madhubani,RAHIKA,BALIA,8,BALIA,BALIA,Shallow tubewell,Ground Water,A,HandPump,NC/PC RAHIKA(0006539751)
103,Madhubani,Madhubani,RAHIKA,BALIA,9,BALIA,BALIA,Shallow tubewell,Ground Water,New  P.S Dhobiyahi,HandPump,SCHOOL T/W- RAHIKA- 1(0006210464)
104,Madhubani,Madhubani,RAHIKA,BALIA,10,BALIA,BALIA,Shallow tubewell,Ground Water,New  P.S Chauri,HandPump,SCHOOL T/W- RAHIKA- 1(0006210464)
105,Madhubani,Madhubani,RAHIKA,BALIA,11,BALIA,BALIA,Shallow tubewell,Ground Water,M.S.Baliya,HandPump,SCHOOL T/W- RAHIKA- 1(0006210464)
106,Madhubani,Madhubani,RAHIKA,BALIA,12,BALIA,BALIA,Shallow tubewell,Ground Water,P.S Nima Chamar Tol,HandPump,SCHOOL T/W- RAHIKA- 3(0006220259)
107,Madhubani,Madhubani,RAHIKA,BALIA,13,ALIA,BALIA,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0002655031)
108,Madhubani,Madhubani,RAHIKA,BALIA,14,ALIA,BALIA,Deep tubewell,Ground Water,Non Madatory,HandPump,Spot Source(0002655046)
109,Madhubani,Madhubani,RAHIKA,BALIA,15,ALIA,BALIA,Deep tubewell,Ground Water,M.S.Baliya,HandPump,Spot Source(0002717883)
110,Madhubani,Madhubani,RAHIKA,BALIA,16,ALIA,BALIA,Deep tubewell,Ground Water,M.S. Chauri,HandPump,Spot Source(0002717887)
111,Madhubani,Madhubani,RAHIKA,BALIA,17,ALIA,BALIA,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001965663)
112,Madhubani,Madhubani,RAHIKA,BALIA,18,ALIA,BALIA,Shallow tubewell,Ground Water,Harijan Koloni Dhangar Tol,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD RAHIKA(0005820076)
113,Madhubani,Madhubani,RAHIKA,BALIA,19,ALIA,BALIA,Shallow tubewell,Ground Water,VRIHASPATI PASWAN,HandPump,SUSTANABLE RAHIKA 1(0006498242)
114,Madhubani,Madhubani,RAHIKA,BALIA,20,ALIA,BALIA,Shallow tubewell,Ground Water,UPENDRA RAM,HandPump,SUSTANABLE RAHIKA 1(0006498242)
115,Madhubani,Madhubani,RAHIKA,BALIA,21,ALIA,BALIA,Shallow ubew ell 5,Ground Water,VIRENDRA KUMAR RAI,HandPump,SUSTANABLE RAHIKA 1(0006498242)
116,Madhubani,Madhubani,RAHIKA,BALIA,22,ELAM,BELAM,Shallow tubewell,Ground Water,Belam,HandPump,NC/PC RAHIKA- 1(0005706193)
117,Madhubani,Madhubani,RAHIKA,BALIA,23,ELAM,BELAM,Shallow tubewell,Ground Water,M.S.Baliya Belam,HandPump,New  In Place Of Old T/W In Schools(0005350136)
118,Madhubani,Madhubani,RAHIKA,BALIA,24,ELAM,BELAM,Shallow tubewell,Ground Water,M.S.Baliya Belam,HandPump,SCHOOL T/W- RAHIKA- 1(0006210464)
119,Madhubani,Madhubani,RAHIKA,BALIA,25,ELAM,BELAM,Deep tubewell,Ground Water,M.S.Baliya Belam,HandPump,Spot Source(0002717888)
120,Madhubani,Madhubani,RAHIKA,BALIA,26,ELAM,BELAM,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0004037853)
121,Madhubani,Madhubani,RAHIKA,BALIA,27,ELAM,CHOURI,Shallow tubewell,Ground Water,A,HandPump,NC/PC RAHIKA(0006539751)
122,Madhubani,Madhubani,RAHIKA,BALIA,28,ELAM,CHOURI,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0004037867)
123,Madhubani,Madhubani,RAHIKA,BALIA,29,ELAM,SHIVDAT PUR,Shallow tubewell,Ground Water,DEVAN DHANGAR GHAR KE NAJDIK SADAK KINARE,HandPump,MLA QOUTA- RAHIKA- 1(0006375885)
124,Madhubani,Madhubani,RAHIKA,BALIA,30,ELAM,SHIVDAT PUR,Shallow tubewell,Ground Water,ASHARAM YADAV S/O CHAMKU YADAV SADAK KINARE,HandPump,MLA QOUTA- RAHIKA- 1(0006375885)
125,Madhubani,Madhubani,RAHIKA,BALIA,31,ELAM,SHIVDAT PUR,Deep tubewell,Ground Water,Non Mandatoy,HandPump,Spot Source(0004037884)
126,Madhubani,Madhubani,RAHIKA,BALIA,32,ELAM,SHIVDAT PUR,Shallow tubewell,Ground Water,Kachari,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD RAHIKA(0005820076)
127,Madhubani,Madhubani,PANDAUL,BHAUR,1,BHAUR,BHAUR,Shallow tubewell,Ground Water,SANSKRIT UCHAY SCHOOL,HandPump,MLA QOUTA- PANDAUL(2013-14) (0006832632)
128,Madhubani,Madhubani,PANDAUL,BHAUR,2,BHAUR,BHAUR,Shallow tubewell,Ground Water,SHANKAR DAT KHANA GHAR KE NAJDIK HANUMAN NAGAR,HandPump,MLA QOUTA- PANDAUL(2013-14) (0006832632)
129,Madhubani,Madhubani,PANDAUL,BHAUR,3,BHAUR,BHAUR,Shallow tubewell,Ground Water,LIBRARY KEKAL,HandPump,MLA QOUTA- PANDAUL- 1(0006324997)
